,Слово,Часть речи,Сенсорная эксклюзивность,Осязание,Зрение,Вкус,Слух,Запах,Устойчивая метафоричность,Дополнительно,xviii,xix,pre1950,post1950,Семантическая когорта
1666,подмокнуть,глагол,1,1,0,0,0,0,0,0,0.0,0.30523073107590704,0.4490878128345704,0.3947929897201005,атмосфера
1672,покато,прилагательное,1,0,1,0,0,0,0,0,0.9767279905335524,0.22560532296914865,0.21932195510525532,0.08224853952502094,форма
1673,покатость,существительное,1,0,1,0,0,0,0,0,1.139515988955811,2.9461400999500587,0.49086342333080946,0.1480473711450377,форма
1674,покатый,прилагательное,1,0,1,0,0,0,0,0,2.7673959731783984,2.9063273958966795,4.052234218135194,3.0651289062991136,форма
1676,полифония,существительное,1,0,0,0,1,0,0,0,0.0,0.0,0.12532683148871732,1.436607823703699,музыка
1679,полутон,существительное,0,0,1,1,1,1,1,0,0.16278799842225872,0.5042942513428029,1.0652780676540972,1.5736887229120673,цвет
1683,попахивать,глагол,1,0,0,0,0,1,0,0,0.0,0.6370032648540668,1.3994829516240102,2.368757938320603,вонь
1684,поперчить,глагол,1,0,0,1,0,0,0,0,0.0,0.11943811216013753,0.10443902624059778,0.5592900687701423,вкусный
1686,послевкусие,существительное,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.4167259335934394,вкусный
1694,поющий,причастие,1,0,0,0,1,0,0,0,0.32557599684451743,0.10616721080901113,0.08355122099247822,0.021932943873338915,музыка
1695,пребелый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.0,цвет
1696,пребольшой,прилагательное,1,0,1,0,0,0,0,0,3.418547966867433,1.3138192337615127,0.17754634460901622,0.10966471936669457,размер 
1697,превкусный,прилагательное,1,0,0,1,0,0,0,0,0.16278799842225872,0.6370032648540668,0.46997561808268995,0.0383826517783431,вкусный
1698,преглубокий,прилагательное,0,0,1,1,1,0,0,0,2.1162439794893633,0.1592508162135167,0.04177561049623911,0.016449707905004187,размер
1699,преглубоко,наречие,0,0,1,1,1,0,0,0,0.16278799842225872,0.026541802702252783,0.0,0.0,размер
1700,прегорький,прилагательное,0,0,0,1,0,1,0,0,2.4418199763338806,0.05308360540450557,0.020887805248119555,0.0,вкусный
1701,прегорько,наречие,0,0,0,1,0,1,0,0,0.16278799842225872,0.07962540810675835,0.010443902624059778,0.0,вкусный
1702,прегорячий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.06635450675563195,0.0,0.0,температура
1704,предлинный,прилагательное,0,0,1,0,1,0,0,0,2.4418199763338806,2.0171770053712117,0.41775610496239113,0.20287973082838495,размер
1705,прежирный,прилагательное,0,1,1,0,0,0,0,0,0.16278799842225872,0.11943811216013753,0.0,0.0,вкусный
1707,прекислый,прилагательное,1,0,0,1,0,0,0,0,0.32557599684451743,0.0,0.30287317609773357,157.2372746279667,вкусный
1709,премаленький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.020887805248119555,0.005483235968334729,размер
1711,премягкий,прилагательное,0,1,1,1,1,1,0,0,0.16278799842225872,0.09289630945788474,0.010443902624059778,0.0,осязание
1719,пресветлый,прилагательное,1,0,1,0,0,0,0,0,15.13928385327006,1.6057790634862934,1.6814683224736242,0.36737680987842686,яркость
1723,пресладкий,прилагательное,1,0,0,1,0,0,0,0,1.790667982644846,0.21233442161802227,0.08355122099247822,0.032899415810008374,вкусный
1724,пресный,прилагательное,1,0,0,1,0,0,0,0,19.371771812248788,6.821243294478966,7.101853784360649,9.003473460005626,вкусный
1725,пресухой,прилагательное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.0,0.0,атмосфера
1728,преузкий,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.026541802702252783,0.0,0.0,форма
1730,прехолодный,прилагательное,1,1,0,0,0,0,0,0,0.0,0.07962540810675835,0.0,0.010966471936669457,температура
1732,преширокий,прилагательное,1,0,1,0,0,0,0,0,0.32557599684451743,0.14597991486239031,0.010443902624059778,0.0,размер
1736,привкус,существительное,1,0,0,1,0,1,0,аромат,0.0,0.07962540810675835,2.663195169135243,4.786865000356219,вкусный
1739,пригарь,существительное,1,0,0,0,0,1,0,0,0.6511519936890349,0.0,0.04177561049623911,0.005483235968334729,вонь
1741,приглубый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.1725217175646431,0.06266341574435866,0.027416179841673643,размер
1753,пригорелый,прилагательное,1,0,0,0,0,1,0,0,0.16278799842225872,0.37158523783153896,0.187990247233076,0.15901384308170713,вкусный
1755,придыхание,существительное,1,0,0,0,1,0,0,0,0.0,0.5839196594495613,0.8772878204210213,1.5517557790387284,голос
1762,припекать,глагол,1,1,0,0,0,0,1,0,0.0,1.088213910792364,1.4830341726164882,1.6065881387220757,атмосфера
1763,припечь,глагол,1,1,0,0,0,0,1,0,0.0,0.5706487580984348,0.5848585469473475,0.789585979440201,атмосфера
1773,приторно,наречие,0,0,0,1,0,1,0,0,0.16278799842225872,0.5839196594495613,0.5535268390751682,0.5044577090867951,вкусный
1774,приторно-сладкий,прилагательное,0,0,0,1,0,1,0,0,0.0,0.10616721080901113,0.07310731836841844,0.15901384308170713,вкусный
1775,приторность,существительное,0,0,0,1,0,1,0,0,0.0,0.9024212918765946,0.4282000075864508,0.263195326480067,вкусный
1776,приторный,прилагательное,0,0,0,1,0,1,0,0,0.4883639952667762,2.9726819026523117,2.203663453676613,1.8478505213288037,вкусный
1796,прогорклый,прилагательное,0,0,0,1,0,1,0,0,0.0,0.49102334999167646,0.5848585469473475,0.7566865636301926,вкусный
1797,продолговатый,прилагательное,1,0,1,0,0,0,0,0,18.395043821715234,8.360667851209627,5.127956188413351,5.340671833158026,размер
1803,прозрачно-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.15665853936089666,0.1535306071133724,цвет
1805,прозрачно-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.1357707341127771,0.021932943873338915,цвет
1806,прозрачность,существительное,0,0,1,0,1,0,1,0,3.9069119621342097,2.4551167499583824,3.6762537236690416,7.923275974243683,свет
1807,прозрачный,прилагательное,1,0,1,0,0,0,1,0,30.766931701806897,26.263113773879127,42.30824953006616,50.01259526718106,яркость
1816,прокислый,прилагательное,0,0,0,1,0,1,0,0,0.32557599684451743,0.5971905608006876,0.2297658577293151,0.1315976632400335,вкусный
1818,прокисший,прилагательное,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.005483235968334729,вкусный
1822,промозглый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.5971905608006876,1.5248097831127274,2.461972949782293,атмосфера
1823,промокнуть,глагол,1,1,0,0,0,0,0,0,0.0,3.6760396742620105,6.09923913245091,7.056924691246796,атмосфера
1826,пронзительный,прилагательное,1,1,0,0,0,0,1,0,0.8139399921112936,9.953176013344793,12.835556324969467,12.0466694224314,звучать
1841,простонать,глагол,1,0,0,0,1,0,1,0,0.16278799842225872,5.7993838904422335,5.232395214653948,3.8601981217076498,голос
1847,протухлый,прилагательное,0,0,0,1,0,1,0,0,0.4883639952667762,0.7697122783653307,0.2297658577293151,0.17546355098671132,вонь
1848,протухший,прилагательное,0,0,0,1,0,1,0,0,0.0,0.11943811216013753,0.4073122023383313,0.6141224284534896,вонь
1850,протяжно,наречие,0,0,1,0,1,0,0,0,0.16278799842225872,7.312266644470642,6.4543318216689425,3.4379889521458753,звучать
1851,протяжность,существительное,0,0,1,0,1,0,0,0,0.16278799842225872,0.05308360540450557,0.093995123616538,0.054832359683347286,звучать
1852,протяжный,прилагательное,0,0,1,0,1,0,0,0,3.0929719700229157,6.58236707015869,7.007858660744111,4.704616460831198,звучать
1854,прохладно,наречие,1,1,0,0,0,0,1,0,0.32557599684451743,2.57455486211852,6.370780600676464,6.459251970698311,температура
1855,прохладный,прилагательное,0,1,0,0,0,1,1,0,6.511519936890349,7.949269909324708,17.138444206082095,19.27357442869657,температура
1872,пряменький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.1357707341127771,0.10418148339835985,форма
1873,пряменько,наречие,1,0,1,0,0,0,0,0,0.0,0.25214712567140146,0.093995123616538,0.0383826517783431,форма
1876,прямешенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.0,0.010966471936669457,форма
1881,прямой,прилагательное,1,0,1,0,0,0,0,0,126.32348677567276,97.92598106996165,111.74975807743961,134.36121416807418,форма
1882,прямость,существительное,1,0,1,0,0,0,0,0,0.0,0.0,0.03133170787217933,0.010966471936669457,форма
1883,прямоугольник,существительное,1,0,1,0,0,0,0,0,0.4883639952667762,0.9555048972811002,2.255882966796912,5.757397766751465,форма
1885,прямоугольный,прилагательное,1,0,1,0,0,0,0,0,0.4883639952667762,1.9110097945622004,2.161887843180374,7.512033276618579,форма
1886,пряно,наречие,0,0,0,1,0,1,0,0,0.0,0.09289630945788474,0.35509268921803244,0.31802768616341426,вкусный
1887,пряность,существительное,0,0,0,1,0,1,0,0,0.8139399921112936,1.831384386455442,0.9399512361653799,2.911598299185741,вкусный
1888,пряный,прилагательное,0,0,0,1,0,1,0,0,7.65103592584616,1.3669028391660183,3.4569317685637864,3.4325057161775403,вкусный
1895,пунцово-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.04177561049623911,0.021932943873338915,цвет
1897,пунцовый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,5.348173244503936,4.261112270616389,2.4784226576872976,цвет
1898,пурпурно-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.04177561049623911,0.09321501146169038,цвет
1899,пурпурно-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.010966471936669457,цвет
1900,пурпурный,прилагательное,1,0,1,0,0,0,0,0,0.32557599684451743,0.8626085878232155,2.412541506157808,2.906115063217406,цвет
1901,пурпуровый,прилагательное,1,0,1,0,0,0,0,0,2.7673959731783984,2.3622204405004976,1.8067951539623415,0.5044577090867951,цвет
1905,пушистый,прилагательное,1,1,0,0,0,0,0,0,2.4418199763338806,6.356761747189542,13.911278295247623,12.167300613734763,осязание
1906,пылающий,прилагательное,1,1,0,0,0,0,1,0,0.0,0.0,0.020887805248119555,0.0,температура
1910,пюсовый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.09289630945788474,0.010443902624059778,0.0,цвет
1914,пятнистый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.4777524486405501,2.7049707796314824,4.699133224862863,цвет
1924,раздаваться,глагол,1,0,0,0,1,0,1,0,15.464859850114578,59.3872835462906,44.25081541814128,21.708131198637194,звучать
1934,разить,глагол,1,0,0,0,0,1,0,0,1.790667982644846,2.9461400999500587,3.9164634840224166,2.1603949715238833,запах
1947,разноситься,глагол,1,0,0,0,1,0,1,0,1.9534559810671048,5.202193329641546,4.344663491608867,3.0815786142041177,звучать
1950,разноцветность,существительное,1,0,1,0,0,0,0,0,0.6511519936890349,0.09289630945788474,0.093995123616538,0.04386588774667783,цвет
1951,разноцветный,прилагательное,1,0,1,0,0,0,0,0,14.488131859581026,15.779101706489278,18.078395442247476,20.62793371287525,цвет
1955,разящий,причастие,1,0,0,0,0,1,0,0,0.32557599684451743,0.1592508162135167,0.8250683073007223,1.0582645418886027,вонь
1957,раскат,существительное,1,0,0,0,1,0,0,0,6.9998839321571245,5.096026118832534,8.00002941002979,3.4873380758608876,звучать
1963,распаленный,причастие,1,1,0,0,0,0,0,0,0.0,0.0,0.03133170787217933,0.010966471936669457,температура
1990,реветь,глагол,0,0,0,0,1,1,0,издавать запах,6.34873193846809,13.111650534912876,19.049678386285034,13.527143133881776,голос
1991,ревущий,причастие,1,0,0,0,1,0,0,0,0.16278799842225872,0.0,0.03133170787217933,0.0,голос
1992,режущий,прилагательное,1,1,0,0,0,0,1,0,0.0,1.0085885026856058,3.1436146898419928,3.6628016268475987,осязание
1997,ржаво-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.027416179841673643,цвет
1998,ржаво-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.04177561049623911,0.027416179841673643,цвет
1999,ржаво-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.03133170787217933,0.010966471936669457,цвет
2000,ржавый,прилагательное,1,0,1,0,0,0,0,0,1.139515988955811,2.5612839607673936,9.702385537751532,15.210496576160539,цвет
2001,ржание,существительное,1,0,0,0,1,0,0,0,0.32557599684451743,2.8532437904921744,3.509151281684085,1.639487554532084,звучать
2002,ржать,глагол,1,0,0,0,1,0,0,0,0.6511519936890349,1.8844679918599476,4.845970817563737,4.529152909844486,звучать
2005,рингтон,существительное,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.12063119130336405,звучать
2014,ровный,прилагательное,0,1,1,0,1,0,0,гладкий,46.557367548765995,35.08826317237818,42.72600563502855,38.437484138026456,форма
2016,розоватенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.021932943873338915,цвет
2018,розовато-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.0383826517783431,цвет
2019,розоватый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,1.0351303053878584,4.469990323097584,3.377673356494193,цвет
2020,розовенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.9555048972811002,0.7832926968044832,0.4276924055301089,цвет
2021,розово-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.11488292886465755,0.14256413517670294,цвет
2022,розово-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.04177561049623911,0.09321501146169038,цвет
2023,розоволицый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.07310731836841844,0.10966471936669457,цвет
2025,розовый,прилагательное,1,0,1,0,0,0,0,0,18.232255823292977,41.89623556550602,70.01592319169674,51.920761384161544,цвет
2033,рулада,существительное,1,0,0,0,1,0,0,0,0.0,1.3138192337615127,0.9086195282932007,0.7512033276618579,музыка
2036,рыже-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.10443902624059778,0.032899415810008374,цвет
2037,рыжевато-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.032899415810008374,цвет
2038,рыжий,прилагательное,1,0,1,0,0,0,0,0,2.930183971600657,21.153816753695466,54.18296681362212,42.92825439609259,цвет
2039,рыхло,наречие,1,1,0,0,0,0,0,0,0.32557599684451743,0.09289630945788474,0.30287317609773357,0.2412623826067281,осязание
2040,рыхлый,прилагательное,1,1,0,0,0,0,0,0,6.511519936890349,6.3700326485406675,10.245468474202642,9.074755527593977,осязание
2047,сальный,прилагательное,0,1,0,0,0,1,1,0,3.581335965289692,10.059343224153805,4.1880049522479705,2.3194088146055902,осязание
2055,сахаристый,прилагательное,1,0,0,1,0,0,0,0,0.0,0.2654180270225278,0.26109756560149444,0.23577914663839333,вкусный
2056,сахарно-белый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.013270901351126392,0.03133170787217933,0.09321501146169038,цвет
2058,сахарный,прилагательное,1,0,0,1,0,0,0,0,13.999767864314249,9.833737901184657,10.798995313277809,12.298898276974798,вкусный
2059,свежесть,существительное,0,0,0,1,0,1,0,0,1.790667982644846,17.17254634835755,15.613634422969367,10.500396879361006,атмосфера
2060,свежий,прилагательное,0,0,0,1,0,1,0,0,34.673843663941106,100.15549249695087,87.45724057387658,78.48703965074331,атмосфера
2063,сверкание,существительное,1,0,1,0,0,0,0,0,0.16278799842225872,0.8227958837698363,2.151443940556314,1.1788957331919667,яркость
2065,сверкать,глагол,1,0,1,0,0,0,0,0,6.837095933734866,33.8938820507768,59.227371781043,34.802098691020525,яркость
2066,сверкающий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.08355122099247822,0.0767653035566862,яркость
2068,сверхглубокий,прилагательное,0,0,1,1,1,0,0,0,0.0,0.0,0.010443902624059778,0.586706248611816,размер
2070,сверхдлинный,прилагательное,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.09869824743002513,размер
2075,свет,существительное,1,0,1,0,0,0,0,0,731.0809009143638,440.5275703506406,403.8343827645194,420.0213584104086,свет
2078,светить,глагол,1,0,1,0,0,0,0,0,13.023039873780698,14.637804190292409,20.57448816939776,18.780083191546446,свет
2079,светиться,глагол,1,0,1,0,0,0,0,0,3.9069119621342097,15.991436128107301,24.271629698314925,23.078940190720875,свет
2080,светленький,прилагательное,1,0,1,0,0,0,0,0,0.0,1.1412975161968697,0.6997414758120051,0.8060356873452051,цвет
2083,светло-алый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.0,0.010443902624059778,0.0,цвет
2084,светло-бежевый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.19739649486005026,цвет
2085,светло-голубой,прилагательное,1,0,1,0,0,0,0,0,0.4883639952667762,1.7119462742953044,1.221936607014994,0.9047339347752302,цвет
2088,светло-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.3450434351292862,0.6370780600676464,1.3927419359570212,цвет
2089,светло-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.2297658577293151,0.09321501146169038,цвет
2090,светло-оранжевый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.11943811216013753,0.093995123616538,0.06031559565168203,цвет
2091,светло-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.29195982972478063,0.32376098134585307,0.3783432818150963,цвет
2092,светло-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,1.6854044715930518,2.067892719563836,2.12201231974554,цвет
2093,светло-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.6502741662051933,0.6892975731879453,0.35641033794175736,цвет
2094,светло-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.07962540810675835,0.06266341574435866,0.10966471936669457,цвет
2097,светловатый,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,0.06635450675563195,0.07310731836841844,0.06031559565168203,цвет
2099,светлый,прилагательное,1,0,1,0,0,0,0,0,64.13847137836993,120.08838632634271,128.6479925231683,95.21090935416424,цвет
2100,светлый-пресветлый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.010443902624059778,0.021932943873338915,цвет
2101,светлый-светлый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.093995123616538,0.10966471936669457,цвет
2113,свинцово-серый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.06635450675563195,0.15665853936089666,0.2686785624484017,цвет
2121,серебристо-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.10616721080901113,0.19843414985713578,0.24674561857506278,цвет
2122,серебристо-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.12532683148871732,0.1315976632400335,цвет
2124,серебристо-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.020887805248119555,0.010966471936669457,цвет
2126,серебристый,прилагательное,1,0,1,0,0,0,0,0,2.1162439794893633,8.254500640400614,11.091424586751483,12.309864748911467,цвет
2127,серенький,прилагательное,1,0,1,0,0,0,0,0,0.32557599684451743,7.551142868790917,8.208907462510984,4.923945899564586,цвет
2130,серо-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.21932195510525532,0.2577120905117323,цвет
2131,серо-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.41139794188491813,1.075721970278157,1.21727838497031,цвет
2132,серо-дымчатый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.020887805248119555,0.016449707905004187,цвет
2135,серо-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.10443902624059778,0.08224853952502094,цвет
2136,серобуромалиновый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,цвет
2137,серовато-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.11488292886465755,0.049349123715012565,цвет
2138,сероватый,прилагательное,1,0,1,0,0,0,0,0,2.6046079747561395,2.9195982972478065,2.7363024875036617,2.0397637802205195,цвет
2139,серый,прилагательное,1,0,1,0,0,0,0,0,37.60402763554176,78.05944174732544,165.91183708581363,105.22329823234345,цвет
2141,сиверкий,прилагательное,1,1,0,0,0,0,0,0,0.32557599684451743,0.5042942513428029,0.32376098134585307,0.10418148339835985,температура
2143,сивый,прилагательное,1,0,1,0,0,0,0,0,0.4883639952667762,2.348949539149371,3.342048839699129,2.187811151365557,цвет
2145,сизо-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.04177561049623911,0.0383826517783431,цвет
2147,сизо-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.027416179841673643,цвет
2152,симметрично,наречие,1,0,1,0,0,0,0,0,0.0,0.9953176013344793,0.8668439177969615,1.3214598683686696,форма
2153,симметричность,существительное,1,0,1,0,0,0,0,0,0.0,0.07962540810675835,0.24020976035337488,0.3344773940684185,форма
2154,симметричный,прилагательное,1,0,1,0,0,0,0,0,0.0,3.463705252643988,0.9086195282932007,3.83826517783431,форма
2155,симметрия,существительное,1,0,1,0,0,0,0,0,1.9534559810671048,2.09680241347797,2.3707658956615694,7.846510670686997,форма
2156,сине-багровый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.4644815472894237,0.281985370849614,0.0767653035566862,цвет
2157,сине-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.16710244198495644,0.25222885454339755,цвет
2159,сине-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.5221951312029889,0.12063119130336405,цвет
2160,сине-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.10616721080901113,0.06266341574435866,0.2302959106700586,цвет
2163,синевато-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.06635450675563195,0.05221951312029889,0.027416179841673643,цвет
2165,синеватый,прилагательное,1,0,1,0,0,0,0,0,4.720851954245503,4.551919163436352,8.292458683503463,3.887614301549323,цвет
2167,синенький,прилагательное,1,0,1,0,0,0,0,0,0.16278799842225872,2.003906104020085,2.0887805248119555,1.842367285360469,цвет
2168,синий,прилагательное,1,0,1,0,0,0,0,0,25.55771575229462,56.945437697683346,108.26149460100365,81.48088648945406,цвет
2170,синий-пресиний,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.04177561049623911,0.10418148339835985,цвет
2171,синий-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.09289630945788474,0.5953024495714073,0.7237871478201843,цвет
2174,сирена,существительное,1,0,0,0,1,0,0,0,7.813823924268419,1.9906352026689587,5.942580593090013,7.37495237741021,звучать
2175,сиреневатый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.08355122099247822,0.10966471936669457,цвет
2176,сиренево-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.05221951312029889,0.08773177549335566,цвет
2177,сиренево-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0383826517783431,цвет
2178,сиренево-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.054832359683347286,цвет
2179,сиреневый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.6900868702585724,3.9582390945186554,6.908877320101758,цвет
2185,склизкий,прилагательное,1,1,0,0,0,0,0,0,0.6511519936890349,0.4379397445871709,1.2637122175112332,1.2392113288436488,осязание
2186,склизко,наречие,1,1,0,0,0,0,0,0,0.0,0.06635450675563195,0.12532683148871732,0.1151479553350293,осязание
2193,скус,существительное,1,0,0,1,0,0,0,0,0.0,0.37158523783153896,0.16710244198495644,0.049349123715012565,вкусный
2194,скусный,прилагательное,1,0,0,1,0,0,0,0,0.0,0.3450434351292862,0.29242927347367376,0.06579883162001675,вкусный
2198,слабокислый,прилагательное,1,0,0,1,0,0,0,0,0.0,0.18579261891576948,0.020887805248119555,0.1535306071133724,вкусный
2201,сладенький,прилагательное,0,0,0,1,0,1,0,0,0.0,1.8579261891576948,1.159273191270635,1.0363315980152636,вкусный
2202,сладенько,наречие,0,0,0,1,0,1,0,0,0.0,0.11943811216013753,0.06266341574435866,0.10418148339835985,вкусный
2204,сладкий,прилагательное,0,0,0,1,0,1,0,0,69.02211133103769,38.631593833128925,36.41788845009644,32.34012574123823,вкусный
2205,сладкий-пресладкий,прилагательное,0,0,0,1,0,1,0,0,0.0,0.03981270405337917,0.03133170787217933,0.049349123715012565,вкусный
2206,сладкий-сладкий,прилагательное,0,0,0,1,0,1,0,0,0.0,0.013270901351126392,0.07310731836841844,0.0383826517783431,вкусный
2207,сладко,наречие,0,0,0,1,0,1,0,0,7.325459929001642,18.884492622652857,19.467434491247428,12.425012704246496,вкусный
2209,сладковатый,прилагательное,0,0,0,1,0,1,0,0,0.32557599684451743,0.544106955396182,1.6083610041052057,2.4126238260672808,вкусный
2210,сладкоголосие,существительное,1,0,0,0,1,0,0,0,0.0,0.0,0.010443902624059778,0.0,музыка
2211,сладкое,существительное,1,0,0,1,0,0,0,0,14.813707856425545,11.54568417547996,11.916492894052205,9.92465710268586,вкусный
2214,сладость,существительное,0,0,0,1,0,1,0,0,41.83651559452049,9.329443649841853,9.556170901014696,8.411283975425475,вкусный
2215,сласть,существительное,1,0,0,1,0,0,0,0,2.7673959731783984,5.441069553961821,4.031346412887074,1.4475742956403685,вкусный
2216,слепить,глагол,1,0,1,0,0,0,1,0,1.790667982644846,2.38876224320275,6.130570840323089,10.368799216120971,яркость
2221,слизистый,прилагательное,1,1,0,0,0,0,1,0,0.0,1.4332573459216502,2.1305561353081943,3.8821310655809884,вещество
2222,слизкий,прилагательное,1,1,0,0,0,0,0,0,1.3023039873780697,0.06635450675563195,0.16710244198495644,0.08224853952502094,осязание
2224,слоноподобный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.15665853936089666,0.08224853952502094,размер 
2234,смак,существительное,1,0,0,1,0,0,0,0,0.4883639952667762,0.29195982972478063,0.845956112548842,1.2885604525586614,вкусный
2235,смакование,существительное,1,0,0,1,0,0,0,0,0.0,0.1725217175646431,0.2715414682255542,0.4276924055301089,вкусный
2238,смачность,существительное,1,0,0,1,0,0,0,0,0.0,0.026541802702252783,0.0,0.016449707905004187,вкусный
2239,смачный,прилагательное,1,0,0,1,0,0,0,0,0.4883639952667762,0.1592508162135167,0.2715414682255542,0.8005524513768705,вкусный
2243,смердеть,глагол,1,0,0,0,0,1,0,0,4.2324879589787265,1.9110097945622004,1.7128000303458033,1.5736887229120673,вонь
2244,смердючий,прилагательное,1,0,0,0,0,1,0,0,0.0,0.0,0.010443902624059778,0.0,вонь
2245,смердящий,причастие,1,0,0,0,0,1,0,0,0.0,0.026541802702252783,0.0,0.005483235968334729,вонь
2256,смрад,существительное,1,0,0,0,0,1,0,старый,4.069699960556467,3.9679995039867912,3.8224683604058787,2.407140590098946,вонь
2257,смрадный,прилагательное,1,0,0,0,0,1,0,0,6.34873193846809,3.1452036202169547,3.1436146898419928,1.4420910596720338,вонь
2258,смурый,прилагательное,1,0,1,0,0,0,1,0,0.9767279905335524,0.544106955396182,0.6475219626917061,0.021932943873338915,цвет
2260,снежно-белый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.5573778567473084,0.6475219626917061,0.4770415292451214,цвет
2263,согнутый,прилагательное,1,0,1,0,0,0,0,0,1.3023039873780697,3.729123279666516,7.644936720811757,5.883512194023164,форма
2276,солить,глагол,1,0,0,1,0,0,0,0,4.720851954245503,2.9328691985989326,1.7963512513382816,2.2371602750805692,вкусный
